Aperture (radius, pixels) = 2
Sky Annulus (inner and outer radius, pixels) = 6, 8
------------------------------
Normalized Differential Photometry (Units = Flux), Target (Units = Flux), Comparison0 (Units = Flux), Comparison1 (Units = Flux), Comparison2 (Units = Flux), Comparison3 (Units = Flux), 
0.377279, 1269.568594, 269.285723, 280.615508, 2326.990469, 488.173008
0.376122, 1196.199687, 244.595840, 275.711797, 2200.754531, 459.283906
0.373858, 1206.630938, 254.567266, 276.442207, 2229.462500, 467.036719
0.369602, 1219.856250, 260.937129, 282.723848, 2276.190625, 480.611211
0.364004, 1185.253438, 252.212012, 279.458418, 2253.770000, 470.717500
0.369811, 1179.175469, 249.745508, 267.870195, 2216.382812, 454.590937
0.373031, 1196.424219, 256.476191, 278.928535, 2209.393125, 462.504336
0.372461, 1236.233281, 265.345625, 278.347070, 2292.690469, 482.710156
0.372331, 1229.841719, 265.772344, 283.157949, 2278.592969, 475.564883
0.372861, 1211.501172, 259.667305, 277.113008, 2225.997812, 486.426523
0.363785, 1225.065547, 263.434453, 292.019883, 2317.849688, 494.246211
0.371679, 1172.877734, 246.484590, 268.485293, 2185.819531, 454.833906
0.370028, 1211.328281, 267.125625, 279.598320, 2255.070625, 471.818672
0.375804, 1160.477422, 243.515117, 264.062910, 2128.554531, 451.853828
0.377239, 1203.363281, 252.125840, 270.317168, 2206.588750, 460.894844
0.371550, 1192.360859, 250.727422, 273.440430, 2212.163281, 472.825391
0.375647, 1275.178594, 271.682598, 288.845195, 2337.191875, 496.897187
0.377277, 1294.513359, 273.088672, 295.725059, 2361.722969, 500.667930
0.369778, 1116.951328, 240.356719, 258.185664, 2077.569219, 444.490430
0.373507, 1230.530234, 257.539746, 281.920410, 2280.886094, 474.187031
0.376768, 1184.346172, 254.408984, 266.451387, 2164.178125, 458.398242
0.375526, 1219.522187, 261.155586, 283.065371, 2232.417812, 470.865352
0.381988, 1256.099062, 261.312891, 280.830664, 2270.239531, 475.940703
0.377605, 1308.896484, 277.309434, 295.162852, 2394.511250, 499.323789
0.376066, 1347.398750, 282.998945, 303.630684, 2467.021094, 529.226406
0.368846, 1306.287734, 275.394648, 306.788008, 2446.753750, 512.617969
0.371560, 1292.631641, 282.407227, 294.741426, 2391.729375, 510.051602
0.371459, 1273.400000, 272.165996, 290.615957, 2371.866562, 493.456328
0.375698, 1300.813672, 277.553750, 297.862949, 2388.047500, 498.931523
0.375647, 1339.564687, 276.906387, 303.708984, 2465.687500, 519.718281
0.370107, 1275.732031, 273.677891, 292.245254, 2382.629531, 498.375938
0.366878, 1257.260547, 271.007402, 289.023535, 2373.059375, 493.831172
0.369259, 1241.176094, 261.194980, 294.328145, 2314.128594, 491.609375
0.369599, 1292.858125, 275.964727, 298.334785, 2417.796563, 505.902852
0.367970, 1263.270781, 271.614961, 282.704746, 2377.178594, 501.579453
0.374123, 1288.411875, 272.800508, 288.363320, 2370.179531, 512.476758
0.364717, 1299.910781, 287.602578, 309.035859, 2439.865313, 527.658672
0.367776, 1280.128125, 275.103086, 302.243164, 2391.082031, 512.300195
0.371551, 1286.984141, 276.968516, 296.842148, 2378.900000, 511.103008
0.372208, 1300.533281, 278.825938, 297.968086, 2410.348125, 506.961641
0.370168, 1309.647266, 287.896719, 300.799531, 2436.118437, 513.165820
0.373642, 1257.900703, 264.302031, 287.659922, 2325.076250, 489.552734
0.373649, 1307.786641, 273.894844, 303.750391, 2412.731719, 509.659258
0.373893, 1344.380156, 287.611758, 312.632832, 2477.289219, 518.092734
0.373927, 1292.599766, 276.942949, 297.924434, 2381.799063, 500.155742
0.371256, 1277.075781, 275.815527, 292.808066, 2361.397344, 509.859492
0.371023, 1309.185703, 273.171465, 303.903242, 2438.072656, 513.440508
0.372127, 1316.742969, 281.547988, 297.899844, 2448.131406, 510.848672
0.374913, 786.306875, 163.742334, 179.444082, 1446.774844, 307.341699
0.372925, 752.263125, 163.585859, 168.573652, 1394.140469, 290.899434
0.372067, 658.605469, 140.862910, 155.119463, 1219.547969, 254.597324
0.369962, 835.700391, 182.789336, 186.365527, 1565.005156, 324.724414
0.370015, 840.765781, 185.431758, 195.524297, 1559.875625, 331.415078
0.366580, 784.725156, 162.988848, 179.320273, 1495.527188, 302.829941
0.373089, 797.087734, 163.524434, 184.187832, 1477.921406, 310.820684
0.377255, 802.207188, 166.799375, 184.630254, 1472.636094, 302.367676
0.380094, 808.162500, 176.464805, 177.800117, 1464.984531, 306.970234
0.372106, 835.513203, 178.850937, 189.129531, 1561.057344, 316.324297
0.375643, 882.981250, 182.659102, 197.113105, 1628.335313, 342.479023
0.381046, 935.135937, 195.867754, 206.279629, 1694.239375, 357.744609
0.369952, 847.173047, 182.487969, 193.432168, 1585.136406, 328.897266
0.384696, 886.304062, 186.117129, 196.352930, 1596.056406, 325.383535
0.373811, 817.769141, 172.976680, 177.256016, 1514.006562, 323.413613
0.377091, 825.893203, 173.297051, 185.368906, 1512.008594, 319.495547
0.378599, 840.007812, 173.377148, 187.108574, 1541.996562, 316.242070
0.371545, 726.830234, 151.537920, 170.712168, 1352.253125, 281.736797
0.375800, 739.281484, 161.225254, 165.544258, 1358.193594, 282.254844
0.377293, 867.843828, 183.519492, 194.940430, 1587.596719, 334.129453
0.377550, 788.798437, 162.567568, 177.103184, 1452.356563, 297.229336
0.377305, 716.827578, 150.781299, 162.226855, 1311.978594, 274.878145
0.372380, 823.640156, 175.744961, 193.816250, 1525.217969, 317.045820
0.378950, 815.206016, 168.965801, 187.310488, 1484.617188, 310.328691
0.374265, 834.930469, 173.639590, 193.524980, 1538.203906, 325.486895
0.383322, 659.677266, 139.516074, 149.342461, 1180.231875, 251.858750
0.375201, 897.779297, 195.090371, 203.797598, 1645.164844, 348.741094
0.371895, 714.381953, 151.027021, 163.771592, 1327.098906, 279.024180
0.374707, 720.343594, 156.371631, 167.696270, 1328.834063, 269.514805
0.375900, 694.740234, 146.454551, 160.846416, 1266.964453, 273.937949
0.379091, 849.810938, 176.108125, 192.390781, 1542.737813, 330.468945
0.376524, 684.536953, 147.008037, 154.976699, 1259.079375, 256.980820
0.383259, 796.573359, 163.161787, 176.337949, 1440.361094, 298.557090
0.380040, 843.912812, 177.146895, 188.236445, 1533.084844, 322.121641
0.388648, 756.756484, 151.147910, 161.684277, 1344.438125, 289.882207
0.372907, 832.282500, 176.160859, 187.044180, 1542.627969, 326.044707
0.379977, 555.393047, 117.010117, 121.600742, 1010.604531, 212.434746
0.381112, 779.902812, 159.288330, 172.134531, 1422.565156, 292.401797
0.376667, 832.136250, 174.817012, 186.635684, 1527.956094, 319.801621
0.378852, 805.950391, 170.425098, 178.631914, 1463.355937, 314.938398
0.375777, 830.340547, 173.875254, 196.628594, 1520.069688, 319.088770
0.373926, 880.097969, 185.477910, 197.143418, 1631.337344, 339.711250
0.384842, 873.655234, 184.918809, 193.773086, 1568.407031, 323.064687
0.390464, 808.872500, 165.320781, 176.336211, 1426.769375, 303.141113
0.377202, 931.921484, 199.037539, 204.456055, 1693.216406, 373.906836
0.373402, 929.227734, 194.324160, 203.451797, 1719.930938, 370.841250
0.393210, 952.981328, 189.274258, 206.092598, 1677.311719, 350.912383
0.386942, 867.371719, 179.731738, 191.407988, 1548.134219, 322.333535
0.383072, 959.371719, 200.626309, 210.171211, 1728.169375, 365.451563
0.386367, 1002.671250, 201.767188, 217.992715, 1801.406406, 373.961367
0.390884, 960.861406, 195.248574, 207.766191, 1698.869844, 356.288047
0.395341, 858.664766, 167.370488, 177.990000, 1506.354531, 320.247324
0.388773, 1052.030391, 214.204238, 225.655391, 1876.843906, 389.322383
0.386615, 978.174609, 203.508691, 215.170898, 1749.833750, 361.589492
0.390187, 926.276797, 186.988516, 202.238555, 1642.233125, 342.471836
0.390037, 848.026250, 173.903965, 181.469238, 1498.038438, 320.807617
0.391401, 831.816406, 165.339473, 178.217187, 1471.266406, 310.402695
0.391164, 1056.514141, 215.496504, 220.777734, 1875.379375, 389.293906
0.402258, 922.885313, 182.966680, 193.418340, 1582.176094, 335.701523
0.393399, 857.520625, 171.330840, 182.793848, 1509.634687, 316.016660
0.387614, 1038.332969, 209.472773, 220.736875, 1861.403594, 387.169180
0.386841, 965.379219, 192.862637, 207.055195, 1731.883125, 363.742109
0.384740, 1060.375078, 213.951777, 234.854121, 1903.087969, 404.190898
0.380928, 957.661719, 200.794043, 212.364297, 1738.402344, 362.464805
0.384381, 1063.820156, 219.118848, 232.996855, 1921.846719, 393.659453
0.384092, 949.399219, 198.597930, 206.793379, 1711.182969, 355.227227
0.378127, 1029.331836, 218.700472, 225.828711, 1882.399870, 395.254883
0.375210, 986.183398, 211.522770, 219.110547, 1808.935026, 388.785254
0.379615, 966.852083, 204.438460, 214.945882, 1759.279297, 368.265625
0.377817, 1009.692773, 211.288672, 224.825749, 1843.612240, 392.709473
0.377354, 1023.914583, 211.994255, 229.845752, 1879.438021, 392.127799
0.375704, 1013.516797, 206.289453, 231.092367, 1868.465885, 391.801562
0.375958, 938.822005, 197.508610, 204.790951, 1732.325260, 362.521387
0.380394, 938.315104, 193.953451, 209.185205, 1704.641536, 358.909603
0.380119, 979.416602, 200.384977, 215.947314, 1783.956641, 376.319141
0.379120, 890.394206, 187.555127, 201.315934, 1616.782292, 342.930371
0.379004, 679.513281, 146.083659, 154.376497, 1233.319141, 259.111882
0.379236, 712.226172, 150.743669, 162.723584, 1294.945833, 269.642920
0.375798, 686.689323, 148.638037, 154.174788, 1260.636068, 263.833675
0.378987, 315.451790, 69.439266, 72.679924, 565.489388, 124.745605
0.383553, 489.920671, 100.063525, 107.303052, 877.587109, 192.368359
0.379810, 467.793848, 99.434945, 104.389478, 842.572005, 185.254313
0.385358, 488.429232, 99.618660, 108.638411, 873.036198, 186.175732
0.384723, 331.139909, 69.978540, 67.777319, 598.525521, 124.442114
0.373175, 534.895866, 111.572209, 121.520011, 990.899023, 209.374951
0.377158, 210.521761, 42.113989, 46.440942, 386.029915, 83.594214
0.381808, 237.650098, 47.266154, 52.419454, 429.520052, 93.227140
0.374809, 466.865234, 96.596859, 106.858960, 860.758464, 181.395654
0.382760, 428.372168, 87.014738, 91.472762, 775.806380, 164.871924
0.377449, 377.021257, 82.225098, 82.275496, 690.143099, 144.222038
0.401440, 1038.473750, 235.789844, 242.911230, 1702.211094, 405.958047
0.406617, 1019.691016, 223.362559, 237.204609, 1653.778125, 393.398008
0.409735, 1018.231250, 221.351348, 228.136973, 1648.136094, 387.471992
0.407905, 999.463906, 217.495996, 227.622695, 1620.467813, 384.653398
0.419507, 1095.495000, 233.544512, 243.092715, 1728.989219, 405.757305
0.410361, 1013.849297, 218.508379, 237.217676, 1628.899844, 386.003203
0.410222, 1085.895625, 226.832422, 253.376113, 1760.632031, 406.249922
0.407415, 1036.694062, 225.551016, 237.800156, 1685.259687, 395.954805
0.405189, 1053.656563, 228.130527, 243.023535, 1725.020469, 404.232266
0.404729, 1095.662969, 243.044883, 253.246934, 1799.650156, 411.209961
0.401497, 1045.402734, 224.571484, 243.697871, 1732.450781, 403.043555
0.406613, 1084.756172, 230.664531, 251.782109, 1779.850781, 405.486250
0.417578, 1160.427656, 243.418457, 260.187539, 1846.161406, 429.178789
0.413450, 1126.367578, 241.508555, 256.218125, 1794.682031, 431.905000
0.411400, 1129.050000, 239.574102, 259.696680, 1828.537656, 416.598789
0.409071, 1063.608906, 230.299141, 239.381328, 1737.659219, 392.718281
0.412819, 1169.593281, 249.986094, 269.159844, 1873.006562, 441.036914
0.412320, 1143.263906, 241.937324, 264.351367, 1839.473281, 426.999961
0.412968, 1077.375859, 229.760527, 241.096973, 1740.642812, 397.362266
0.410604, 1064.683750, 230.821582, 239.827852, 1730.011094, 392.308984
0.410102, 1120.343828, 236.104141, 257.128105, 1816.949375, 421.687305
0.403882, 1124.141406, 244.037715, 253.654277, 1860.567344, 425.081094
0.416119, 1142.452812, 241.679180, 253.743691, 1829.245000, 420.830352
0.409217, 1082.220391, 226.862207, 248.517598, 1765.267812, 403.964141
0.404217, 1097.406797, 234.245059, 255.325430, 1805.905313, 419.420273
0.416810, 1207.336016, 249.319824, 269.644570, 1922.483281, 455.161445
0.403919, 1138.653672, 246.108867, 256.979805, 1888.885937, 427.036914
0.411270, 1196.145000, 254.378965, 269.513203, 1941.922969, 442.602109
0.409726, 1139.235938, 238.450645, 253.895293, 1866.953906, 421.179258
0.410950, 1142.751641, 244.526855, 261.198535, 1844.334063, 430.698359
0.405500, 1039.228750, 219.718223, 241.066230, 1707.592969, 394.457422
0.407967, 1142.196563, 248.462187, 252.573496, 1869.416719, 429.272148
0.405280, 1146.026406, 239.013711, 258.043750, 1903.395625, 427.283555
0.411657, 1158.348672, 243.736719, 267.847891, 1876.072500, 426.213906
0.404674, 1139.356953, 240.362656, 267.015352, 1884.067031, 424.050703
0.414043, 1144.462734, 242.086758, 261.345293, 1839.605313, 421.081289
0.411166, 1111.702344, 235.070977, 248.989102, 1811.284062, 408.436523
0.404673, 1099.198203, 229.594102, 251.228125, 1819.297812, 416.142344
0.405373, 1159.243516, 250.371250, 265.761895, 1901.950469, 441.609297
0.409074, 1139.936250, 240.434492, 261.730430, 1860.299219, 424.161797
0.415470, 1138.505859, 240.404922, 256.579727, 1815.411094, 427.889766
0.409422, 1148.109766, 250.120273, 262.144609, 1861.697344, 430.255547
0.413056, 1108.069688, 242.313047, 252.426191, 1774.002500, 413.871445
0.403751, 1072.344609, 234.661094, 246.919785, 1779.065000, 395.306797
0.409882, 1161.551797, 249.179414, 267.952109, 1881.412656, 435.322109
0.403775, 1185.731406, 260.211348, 274.206133, 1962.240937, 439.953828
0.414717, 1206.422266, 257.626113, 270.347227, 1927.275781, 453.773281
0.413973, 1218.157734, 260.256562, 277.025000, 1956.453594, 448.864766
0.409255, 1216.703828, 261.107598, 276.500820, 1985.022656, 450.342109
